0,33,29,64,-16
0,293,88,351,-25
0,2184,19,2203,-16
0,2745,19,2764,-16
0,3485,19,3504,-16
0,4086,19,4105,-16
0,4304,19,4323,-16
0,6113,19,6132,-16
0,6486,19,6505,-16
0,7520,19,7539,-16
0,8288,19,8307,-16
0,8755,19,8774,-16
0,12309,19,12328,-16
0,12477,19,12496,-16
0,15598,19,15617,-16
0,17050,19,17069,-16
0,17788,19,17807,-16
0,18277,19,18296,-16
0,25610,19,25629,-16
0,26938,19,26957,-16
0,31103,19,31122,-16
0,37953,19,37972,-16
0,38112,19,38131,-16
0,46217,19,46236,-16
0,59372,19,59391,-16
0,62566,19,62585,-16
0,66490,19,66509,-16
0,71853,19,71872,-16
0,73726,19,73745,-16
0,85995,19,86014,-16
0,86131,19,86150,-16
0,87004,29,87035,-16
0,88247,19,88266,-16
0,89647,19,89666,-16
0,91342,19,91361,-16
0,92882,19,92901,-16
0,96105,19,96124,-16
0,99152,19,99171,-16
0,104974,19,104993,-16
0,105797,19,105816,-16
0,107133,19,107152,-16
0,107263,19,107282,-16
0,110557,19,110576,-16
0,113479,19,113498,-16
0,114806,19,114825,-16
0,114952,19,114971,-16
0,118055,19,118074,-16
0,118187,19,118206,-16
0,122210,19,122229,-16
0,130907,19,130926,-16
0,131042,19,131061,-16
0,131561,19,131580,-16
0,132049,19,132068,-16
0,136645,19,136664,-16
0,140635,19,140654,-16
0,141547,19,141566,-16
0,143115,19,143134,-16
0,143249,19,143268,-16
0,146580,19,146599,-16
0,146707,19,146726,-16
0,149753,19,149772,-16
0,149881,19,149900,-16
0,154984,19,155003,-16
0,155119,19,155138,-16
0,158289,19,158308,-16
0,159069,19,159088,-16
0,161825,19,161844,-16
0,164150,19,164169,-16
0,165856,19,165875,-16
0,169648,19,169667,-16
0,173398,19,173417,-16
0,174203,29,174234,-16
0,179637,19,179656,-16
0,185278,19,185297,-16
0,189693,19,189712,-16
0,193711,19,193730,-16
0,197375,19,197394,-16
0,197550,19,197569,-16
0,201406,19,201425,-16
0,205198,19,205217,-16
0,208930,19,208949,-16
0,212611,19,212630,-16
0,212749,19,212767,-14
0,218927,19,218946,-16
0,219089,19,219108,-15
0,222986,19,223005,-16
0,224788,19,224807,-16
0,224954,19,224973,-16
0,226531,19,226550,-16
0,226843,19,226862,-16
0,227404,19,227423,-16
0,229881,19,229900,-16
0,232500,19,232519,-16
